16.53255843407368,57.80165824965007,0.1185869426677418,12,4.8450892791152e-06
16.96199176327338,60.26806861728494,0.2356702570232262,13,4.992121830582619e-06
17.07617706777006,60.18575423810755,0.3325397316903446,16,6.05778768658638e-06
17.63471207620775,65.26986711202704,0.09719989064603285,12,4.909583367407322e-06
16.78378218387063,55.05746062999877,0.4359742447669942,13,5.003879778087139e-06
16.94654654571455,56.91363513651324,0.4871976095602945,14,5.505979061126709e-06
16.61516982562748,52.72120761305437,0.3527898559881147,16,6.173853762447834e-06
16.89820574012254,50.07956801259095,0.1994247069803011,13,5.007605068385601e-06
16.89378592335041,52.86971931589598,0.3241162028096333,13,5.081645213067532e-06
17.97371720837233,62.50128160423148,0.2209659171483529,13,5.055917426943779e-06
