15.16792299663143,55.03595503887681,0.4768594897669558,14,1.011614222079515e-05
14.68916448267226,48.20810821634049,0.2785856820251565,13,9.657582268118858e-06
15.67215755890647,60.11535251117846,0.2742784036798083,13,9.466544725000858e-06
15.18058818092539,53.84915834471784,0.4051622881917477,14,1.007597893476486e-05
15.02730408386824,52.33840927738326,0.3638539864129188,12,9.000767022371292e-06
15.3620623932556,55.72584799577287,0.3930787070678408,14,1.027714461088181e-05
15.49891560347634,51.64086901247038,0.1922383048970787,12,8.842675015330315e-06
15.10509292616775,55.11469995913971,0.4928155694991329,14,1.041125506162643e-05
15.24130012182704,56.54092168385263,0.4418738528602226,15,1.083349343389273e-05
15.57214490715408,57.88089173419868,0.3286109627936504,12,8.894479833543301e-06
