17.27062119119206,41.58804848754486,0.1655067699607708,13,9.693903848528862e-06
17.39588987412286,47.26439934657363,0.3033973116944013,12,9.012641385197639e-06
17.59098432751392,41.68868377843295,0.341621535112215,12,8.828006684780121e-06
18.02106581530964,40.69440166677954,0.2770116844083493,15,1.062604133039713e-05
17.86779108227465,47.65411286198823,0.295063767423462,19,1.34460860863328e-05
17.99504163266506,41.76048164664845,0.3046997642915972,14,1.015095040202141e-05
17.81621301647005,44.34979057387747,0.4213796508122756,12,8.816132321953773e-06
17.93577576667723,43.50697060969616,0.3687623939656963,13,9.541865438222885e-06
17.6679238052216,45.4788217503294,0.4642068453242345,13,9.631388820707798e-06
17.54364561017155,42.15147741610141,0.3382134320586235,13,9.64803621172905e-06
17.56727296410842,42.45315646500131,0.3647553927064198,13,9.685521945357323e-06
17.68409026979241,42.06854802938393,0.4099487064753029,14,9.990762919187546e-06
