16.75440202266117,54.20092756051301,0.4008736608718958,12,9.002164006233215e-06
16.80121368476592,57.58012958837291,0.3371525457990098,13,9.510433301329613e-06
17.17645688462544,55.84190696458874,0.2900631845337798,12,8.974689990282059e-06
16.88827605008444,56.28026590138212,0.4803656073049535,15,1.073686871677637e-05
17.06364288708088,60.17404130118104,0.3239710106139683,13,9.384006261825562e-06
17.37185410978159,61.08749199009885,0.3187841652029699,14,1.025514211505651e-05
16.75602135163952,54.56164356496402,0.4165960645137808,13,9.618699550628662e-06
16.58281955269277,54.23612662597533,0.3533509731684835,13,9.503564797341824e-06
17.02574064252645,58.45034502721461,0.4278855098633327,14,1.0149204172194e-05
16.82862813767643,57.06696468934928,0.3910366307813647,16,1.140963286161423e-05
