18.38314459807363,34.12207989065223,0.1627774407843041,16,3.387918695807457e-06
18.43651314605064,57.78654772204435,-0.1493154867996709,12,2.659158781170845e-06
17.08822821035312,41.36597655595641,0.05794790453656284,13,2.781860530376434e-06
18.05575820795399,37.37842578179482,0.2457716259114081,13,2.837623469531536e-06
17.78135184602272,44.4936872834398,0.4352244887139853,13,2.731685526669025e-06
17.52737517218887,43.03697125544233,0.3687134377246672,12,2.638320438563824e-06
17.59517547151285,47.12326719377543,0.3761899372372162,15,3.168708644807339e-06
19.96018307288423,29.66858640816426,-0.2770940490967699,12,2.560555003583431e-06
17.19685455212934,41.11083416640633,0.103128815128522,13,2.815737389028072e-06
17.24158839556372,42.78813148940307,0,11,2.420158125460148e-06
